1,MedicalService5,true,11.9,1.457435067022E12,10.0
1,DrugService,true,5.0,1.457435067045E12,9.0
1,AssistanceService,true,16.9

2,MedicalService5,true,11.9,1.457435067068E12,9.0
2,AlarmService2,true,12.0,1.457435067091E12,9.0
2,AssistanceService,true,23.9

3,MedicalService5,true,11.9,1.457435067114E12,8.0
3,DrugService,true,5.0,1.457435067122E12,8.0
3,AssistanceService,true,16.9

4,MedicalService5,true,11.9,1.457435067142E12,9.0
4,AlarmService2,true,12.0,1.457435067151E12,8.0
4,AssistanceService,true,23.9

5,MedicalService5,true,11.9,1.457435067169E12,8.0
5,DrugService,true,5.0,1.457435067177E12,7.0
5,AssistanceService,true,16.9

6,MedicalService5,true,11.9,1.457435067193E12,8.0
6,DrugService,true,5.0,1.457435067201E12,8.0
6,AssistanceService,true,16.9

7,MedicalService5,true,11.9,1.457435067218E12,8.0
7,AlarmService2,true,12.0,1.457435067226E12,7.0
7,AssistanceService,true,23.9

8,MedicalService5,false
8,MedicalService5,true,11.9,1.457435068336E12,20.0
8,DrugService,true,5.0,1.457435068385E12,15.0
8,AssistanceService,true,16.9

9,MedicalService5,true,11.9,1.457435068416E12,8.0
9,AlarmService2,false
9,AlarmService2,true,12.0,1.457435069448E12,11.0
9,AssistanceService,true,23.9

10,AlarmService2,true,12.0,1.457435069469E12,7.0
10,AssistanceService,true,12.0

11,MedicalService5,true,11.9,1.457435069487E12,8.0
11,DrugService,true,5.0,1.457435069495E12,7.0
11,AssistanceService,true,16.9

12,MedicalService5,true,11.9,1.457435069513E12,7.0
12,DrugService,true,5.0,1.45743506952E12,8.0
12,AssistanceService,true,16.9

13,MedicalService5,true,11.9,1.457435069538E12,8.0
13,DrugService,true,5.0,1.457435069546E12,6.0
13,AssistanceService,true,16.9

14,MedicalService5,true,11.9,1.457435069562E12,8.0
14,AlarmService2,true,12.0,1.45743506957E12,7.0
14,AssistanceService,true,23.9

15,MedicalService5,true,11.9,1.457435069586E12,8.0
15,DrugService,true,5.0,1.457435069594E12,6.0
15,AssistanceService,true,16.9

16,MedicalService5,true,11.9,1.457435069609E12,7.0
16,AlarmService2,true,12.0,1.457435069616E12,7.0
16,AssistanceService,true,23.9

17,MedicalService5,true,11.9,1.457435069633E12,9.0
17,DrugService,true,5.0,1.457435069642E12,7.0
17,AssistanceService,true,16.9

18,AlarmService2,true,12.0,1.457435069657E12,7.0
18,AssistanceService,true,12.0

19,MedicalService5,true,11.9,1.457435069672E12,6.0
19,DrugService,true,5.0,1.457435069678E12,8.0
19,AssistanceService,true,16.9

20,MedicalService5,true,11.9,1.457435069695E12,7.0
20,AlarmService2,true,12.0,1.457435069702E12,6.0
20,AssistanceService,true,23.9

21,MedicalService5,true,11.9,1.457435069716E12,6.0
21,AlarmService2,true,12.0,1.457435069722E12,6.0
21,AssistanceService,true,23.9

22,AlarmService2,true,12.0,1.457435069735E12,6.0
22,AssistanceService,true,12.0

23,MedicalService5,true,11.9,1.457435069748E12,6.0
23,DrugService,true,5.0,1.457435069754E12,6.0
23,AssistanceService,true,16.9

24,MedicalService5,true,11.9,1.457435069768E12,7.0
24,AlarmService2,true,12.0,1.457435069775E12,5.0
24,AssistanceService,true,23.9

25,MedicalService5,true,11.9,1.457435069788E12,8.0
25,AlarmService2,true,12.0,1.457435069796E12,6.0
25,AssistanceService,true,23.9

26,MedicalService5,true,11.9,1.45743506981E12,5.0
26,AlarmService2,true,12.0,1.457435069815E12,6.0
26,AssistanceService,true,23.9

27,MedicalService5,true,11.9,1.457435069829E12,7.0
27,DrugService,true,5.0,1.457435069836E12,7.0
27,AssistanceService,true,16.9

28,MedicalService5,true,11.9,1.457435069848E12,7.0
28,AlarmService2,true,12.0,1.457435069855E12,5.0
28,AssistanceService,true,23.9

29,AlarmService2,true,12.0,1.457435069867E12,6.0
29,AssistanceService,true,12.0

30,MedicalService5,true,11.9,1.45743506988E12,6.0
30,AlarmService2,true,12.0,1.457435069886E12,7.0
30,AssistanceService,true,23.9

31,MedicalService5,true,11.9,1.457435069901E12,6.0
31,DrugService,true,5.0,1.457435069907E12,6.0
31,AssistanceService,true,16.9

32,MedicalService5,true,11.9,1.45743506992E12,6.0
32,DrugService,true,5.0,1.457435069926E12,6.0
32,AssistanceService,true,16.9

33,MedicalService5,true,11.9,1.45743506994E12,9.0
33,AlarmService2,true,12.0,1.457435069949E12,8.0
33,AssistanceService,true,23.9

34,MedicalService5,true,11.9,1.457435069967E12,14.0
34,DrugService,true,5.0,1.457435069981E12,7.0
34,AssistanceService,true,16.9

35,AlarmService2,true,12.0,1.457435069996E12,6.0
35,AssistanceService,true,12.0

36,MedicalService5,true,11.9,1.457435070009E12,6.0
36,AlarmService2,true,12.0,1.457435070015E12,5.0
36,AssistanceService,true,23.9

37,MedicalService5,true,11.9,1.457435070028E12,6.0
37,AlarmService2,true,12.0,1.457435070034E12,7.0
37,AssistanceService,true,23.9

38,MedicalService5,true,11.9,1.45743507005E12,6.0
38,DrugService,true,5.0,1.457435070056E12,7.0
38,AssistanceService,true,16.9

39,MedicalService5,true,11.9,1.45743507007E12,7.0
39,DrugService,true,5.0,1.457435070077E12,6.0
39,AssistanceService,true,16.9

40,MedicalService5,true,11.9,1.45743507009E12,5.0
40,AlarmService2,true,12.0,1.457435070095E12,6.0
40,AssistanceService,true,23.9

41,AlarmService2,true,12.0,1.457435070108E12,5.0
41,AssistanceService,true,12.0

42,MedicalService5,true,11.9,1.45743507012E12,6.0
42,DrugService,true,5.0,1.457435070126E12,6.0
42,AssistanceService,true,16.9

43,MedicalService5,true,11.9,1.457435070139E12,6.0
43,AlarmService2,true,12.0,1.457435070145E12,7.0
43,AssistanceService,true,23.9

44,MedicalService5,false
44,MedicalService5,true,11.9,1.457435071225E12,12.0
44,DrugService,true,5.0,1.457435071237E12,5.0
44,AssistanceService,true,16.9

45,AlarmService2,true,12.0,1.45743507125E12,6.0
45,AssistanceService,true,12.0

46,MedicalService5,true,11.9,1.457435071265E12,6.0
46,AlarmService2,true,12.0,1.457435071272E12,7.0
46,AssistanceService,true,23.9

47,MedicalService5,true,11.9,1.457435071288E12,6.0
47,AlarmService2,true,12.0,1.457435071294E12,5.0
47,AssistanceService,true,23.9

48,AlarmService2,true,12.0,1.457435071307E12,6.0
48,AssistanceService,true,12.0

49,AlarmService2,true,12.0,1.45743507132E12,6.0
49,AssistanceService,true,12.0

50,MedicalService5,true,11.9,1.457435071334E12,7.0
50,DrugService,true,5.0,1.457435071341E12,12.0
50,AssistanceService,true,16.9

51,MedicalService5,true,11.9,1.457435071376E12,14.0
51,AlarmService2,true,12.0,1.45743507139E12,11.0
51,AssistanceService,true,23.9

52,AlarmService2,true,12.0,1.457435071413E12,6.0
52,AssistanceService,true,12.0

