1,MedicalService3,true,2.15,1.457639625058E12,5.0
1,DrugService,true,5.0,1.45763962507E12,5.0
1,AssistanceService,true,7.15

2,MedicalService3,true,2.15,1.457639625081E12,4.0
2,DrugService,true,5.0,1.457639625092E12,4.0
2,AssistanceService,true,7.15

3,MedicalService3,true,2.15,1.457639625102E12,4.0
3,DrugService,true,5.0,1.457639625106E12,4.0
3,AssistanceService,true,7.15

4,MedicalService3,true,2.15,1.457639625115E12,4.0
4,DrugService,true,5.0,1.457639625119E12,5.0
4,AssistanceService,true,7.15

5,MedicalService3,true,2.15,1.45763962513E12,4.0
5,AlarmService3,true,2.0,1.457639625142E12,5.0
5,AssistanceService,true,4.15

6,AlarmService3,true,2.0,1.457639625153E12,4.0
6,AssistanceService,true,2.0

7,MedicalService3,true,2.15,1.457639625163E12,3.0
7,DrugService,true,5.0,1.457639625166E12,5.0
7,AssistanceService,true,7.15

8,MedicalService3,true,2.15,1.457639625176E12,4.0
8,AlarmService3,true,2.0,1.45763962518E12,4.0
8,AssistanceService,true,4.15

9,MedicalService3,true,2.15,1.457639625191E12,7.0
9,DrugService,true,5.0,1.457639625198E12,5.0
9,AssistanceService,true,7.15

10,MedicalService3,true,2.15,1.457639625209E12,5.0
10,AlarmService3,true,2.0,1.457639625214E12,4.0
10,AssistanceService,true,4.15

11,AlarmService3,true,2.0,1.457639625223E12,6.0
11,AssistanceService,true,2.0

12,MedicalService3,false
12,MedicalService3,true,2.15,1.457639626238E12,5.0
12,DrugService,true,5.0,1.457639626243E12,4.0
12,AssistanceService,true,7.15

13,AlarmService3,false
13,AlarmService3,true,2.0,1.457639627254E12,15.0
13,AssistanceService,true,2.0

14,MedicalService3,true,2.15,1.457639627289E12,7.0
14,DrugService,true,5.0,1.457639627297E12,7.0
14,AssistanceService,true,7.15

15,MedicalService3,true,2.15,1.457639627316E12,6.0
15,DrugService,true,5.0,1.457639627322E12,4.0
15,AssistanceService,true,7.15

16,MedicalService3,true,2.15,1.457639627331E12,5.0
16,AlarmService3,true,2.0,1.457639627336E12,4.0
16,AssistanceService,true,4.15

17,AlarmService3,true,2.0,1.457639627345E12,4.0
17,AssistanceService,true,2.0

18,AlarmService3,true,2.0,1.457639627355E12,5.0
18,AssistanceService,true,2.0

19,MedicalService3,true,2.15,1.457639627365E12,4.0
19,AlarmService3,true,2.0,1.45763962737E12,4.0
19,AssistanceService,true,4.15

20,MedicalService3,false
20,MedicalService3,true,2.15,1.457639628381E12,18.0
20,DrugService,true,5.0,1.457639628399E12,15.0
20,AssistanceService,true,7.15

21,AlarmService3,true,2.0,1.457639628427E12,4.0
21,AssistanceService,true,2.0

22,AlarmService3,true,2.0,1.457639628445E12,7.0
22,AssistanceService,true,2.0

23,MedicalService3,true,2.15,1.457639628457E12,5.0
23,DrugService,true,5.0,1.457639628462E12,9.0
23,AssistanceService,true,7.15

24,MedicalService3,true,2.15,1.457639628477E12,4.0
24,DrugService,true,5.0,1.457639628481E12,6.0
24,AssistanceService,true,7.15

25,MedicalService3,true,2.15,1.457639628493E12,7.0
25,AlarmService3,true,2.0,1.4576396285E12,4.0
25,AssistanceService,true,4.15

26,MedicalService3,true,2.15,1.457639628511E12,4.0
26,DrugService,true,5.0,1.457639628515E12,5.0
26,AssistanceService,true,7.15

27,MedicalService3,true,2.15,1.457639628526E12,5.0
27,DrugService,true,5.0,1.457639628531E12,4.0
27,AssistanceService,true,7.15

28,MedicalService3,true,2.15,1.457639628541E12,4.0
28,DrugService,true,5.0,1.457639628545E12,4.0
28,AssistanceService,true,7.15

29,MedicalService3,true,2.15,1.457639628554E12,4.0
29,DrugService,true,5.0,1.457639628558E12,4.0
29,AssistanceService,true,7.15

30,AlarmService3,true,2.0,1.457639628568E12,4.0
30,AssistanceService,true,2.0

31,AlarmService3,true,2.0,1.457639628577E12,5.0
31,AssistanceService,true,2.0

32,MedicalService3,true,2.15,1.457639628589E12,4.0
32,DrugService,true,5.0,1.457639628593E12,4.0
32,AssistanceService,true,7.15

33,AlarmService3,true,2.0,1.457639628603E12,4.0
33,AssistanceService,true,2.0

34,MedicalService3,true,2.15,1.457639628612E12,5.0
34,DrugService,true,5.0,1.457639628617E12,3.0
34,AssistanceService,true,7.15

35,MedicalService3,true,2.15,1.457639628626E12,4.0
35,DrugService,true,5.0,1.45763962863E12,3.0
35,AssistanceService,true,7.15

36,AlarmService3,true,2.0,1.457639628639E12,4.0
36,AssistanceService,true,2.0

37,AlarmService3,false
37,AlarmService3,true,2.0,1.457639629648E12,13.0
37,AssistanceService,true,2.0

38,MedicalService3,true,2.15,1.457639629684E12,15.0
38,AlarmService3,true,2.0,1.457639629699E12,12.0
38,AssistanceService,true,4.15

39,MedicalService3,true,2.15,1.457639629719E12,5.0
39,DrugService,true,5.0,1.457639629724E12,5.0
39,AssistanceService,true,7.15

40,AlarmService3,false
40,AlarmService3,false
40,AssistanceService,false,0.0

41,MedicalService3,true,2.15,1.457639631764E12,15.0
41,AlarmService3,true,2.0,1.457639631779E12,9.0
41,AssistanceService,true,4.15

42,MedicalService3,true,2.15,1.457639631798E12,9.0
42,DrugService,true,5.0,1.457639631807E12,6.0
42,AssistanceService,true,7.15

43,MedicalService3,true,2.15,1.457639631819E12,4.0
43,DrugService,true,5.0,1.457639631823E12,5.0
43,AssistanceService,true,7.15

44,AlarmService3,true,2.0,1.457639631833E12,4.0
44,AssistanceService,true,2.0

45,MedicalService3,true,2.15,1.457639631844E12,5.0
45,DrugService,true,5.0,1.45763963185E12,4.0
45,AssistanceService,true,7.15

46,MedicalService3,true,2.15,1.45763963186E12,4.0
46,DrugService,true,5.0,1.457639631864E12,5.0
46,AssistanceService,true,7.15

47,MedicalService3,true,2.15,1.457639631874E12,5.0
47,AlarmService3,true,2.0,1.457639631879E12,4.0
47,AssistanceService,true,4.15

48,MedicalService3,true,2.15,1.457639631889E12,9.0
48,AlarmService3,true,2.0,1.457639631898E12,4.0
48,AssistanceService,true,4.15

49,MedicalService3,true,2.15,1.457639631907E12,5.0
49,DrugService,true,5.0,1.457639631912E12,4.0
49,AssistanceService,true,7.15

50,AlarmService3,true,2.0,1.457639631922E12,4.0
50,AssistanceService,true,2.0

51,MedicalService3,true,2.15,1.457639631931E12,4.0
51,AlarmService3,true,2.0,1.457639631935E12,4.0
51,AssistanceService,true,4.15

52,MedicalService3,true,2.15,1.457639631946E12,6.0
52,AlarmService3,true,2.0,1.457639631952E12,5.0
52,AssistanceService,true,4.15

53,MedicalService3,false
53,MedicalService3,true,2.15,1.457639632964E12,8.0
53,DrugService,true,5.0,1.457639632972E12,7.0
53,AssistanceService,true,7.15

54,MedicalService3,false
54,MedicalService3,true,2.15,1.457639633993E12,8.0
54,DrugService,true,5.0,1.457639634001E12,7.0
54,AssistanceService,true,7.15

55,MedicalService3,false
55,MedicalService3,true,2.15,1.457639635024E12,14.0
55,DrugService,true,5.0,1.457639635039E12,13.0
55,AssistanceService,true,7.15

56,MedicalService3,true,2.15,1.457639635073E12,13.0
56,DrugService,true,5.0,1.457639635086E12,8.0
56,AssistanceService,true,7.15

57,MedicalService3,false
57,MedicalService3,true,2.15,1.457639636105E12,10.0
57,DrugService,true,5.0,1.457639636115E12,8.0
57,AssistanceService,true,7.15

58,MedicalService3,false
58,MedicalService3,true,2.15,1.457639637137E12,13.0
58,AlarmService3,true,2.0,1.45763963715E12,12.0
58,AssistanceService,true,4.15

59,AlarmService3,true,2.0,1.457639637181E12,8.0
59,AssistanceService,true,2.0

60,MedicalService3,true,2.15,1.457639637201E12,9.0
60,DrugService,true,5.0,1.45763963721E12,5.0
60,AssistanceService,true,7.15

61,AlarmService3,true,2.0,1.457639637221E12,4.0
61,AssistanceService,true,2.0

62,MedicalService3,true,2.15,1.457639637231E12,5.0
62,DrugService,true,5.0,1.457639637236E12,5.0
62,AssistanceService,true,7.15

63,AlarmService3,true,2.0,1.457639637248E12,4.0
63,AssistanceService,true,2.0

64,MedicalService3,false
64,MedicalService3,true,2.15,1.45763963826E12,15.0
64,DrugService,true,5.0,1.457639638275E12,12.0
64,AssistanceService,true,7.15

65,AlarmService3,false
65,AlarmService3,true,2.0,1.457639639303E12,13.0
65,AssistanceService,true,2.0

66,MedicalService3,true,2.15,1.457639639335E12,12.0
66,DrugService,true,5.0,1.457639639347E12,6.0
66,AssistanceService,true,7.15

67,AlarmService3,true,2.0,1.457639639364E12,7.0
67,AssistanceService,true,2.0

68,MedicalService3,true,2.15,1.457639639378E12,5.0
68,AlarmService3,true,2.0,1.457639639383E12,12.0
68,AssistanceService,true,4.15

69,MedicalService3,false
69,MedicalService3,true,2.15,1.457639640412E12,12.0
69,DrugService,true,5.0,1.457639640424E12,10.0
69,AssistanceService,true,7.15

70,MedicalService3,false
70,MedicalService3,true,2.15,1.45763964145E12,5.0
70,DrugService,true,5.0,1.457639641455E12,4.0
70,AssistanceService,true,7.15

71,MedicalService3,true,2.15,1.457639641468E12,6.0
71,DrugService,true,5.0,1.457639641474E12,5.0
71,AssistanceService,true,7.15

72,AlarmService3,true,2.0,1.457639641485E12,4.0
72,AssistanceService,true,2.0

73,MedicalService3,true,2.15,1.457639641494E12,4.0
73,DrugService,true,5.0,1.457639641498E12,4.0
73,AssistanceService,true,7.15

74,AlarmService3,false
74,AlarmService3,true,2.0,1.45763964251E12,8.0
74,AssistanceService,true,2.0

75,MedicalService3,true,2.15,1.45763964253E12,9.0
75,AlarmService3,true,2.0,1.457639642539E12,8.0
75,AssistanceService,true,4.15

76,MedicalService3,true,2.15,1.457639642555E12,4.0
76,AlarmService3,true,2.0,1.457639642559E12,4.0
76,AssistanceService,true,4.15

77,MedicalService3,false
77,MedicalService3,true,2.15,1.457639643569E12,11.0
77,DrugService,true,5.0,1.45763964358E12,8.0
77,AssistanceService,true,7.15

78,MedicalService3,true,2.15,1.457639643602E12,6.0
78,DrugService,true,5.0,1.457639643609E12,6.0
78,AssistanceService,true,7.15

79,MedicalService3,true,2.15,1.457639643623E12,5.0
79,AlarmService3,true,2.0,1.457639643628E12,6.0
79,AssistanceService,true,4.15

80,MedicalService3,true,2.15,1.457639643642E12,6.0
80,AlarmService3,true,2.0,1.457639643648E12,6.0
80,AssistanceService,true,4.15

81,AlarmService3,true,2.0,1.457639643662E12,5.0
81,AssistanceService,true,2.0

82,AlarmService3,true,2.0,1.457639643674E12,5.0
82,AssistanceService,true,2.0

83,MedicalService3,true,2.15,1.457639643685E12,6.0
83,AlarmService3,false
83,AlarmService3,true,2.0,1.457639644693E12,15.0
