1,MedicalService5,true,11.9,1.447240695919E12,7.0
1,DrugService,true,5.0,1.447240695934E12,6.0
1,AssistanceService,true,16.9

2,MedicalService5,true,11.9,1.447240695952E12,8.0
2,AlarmService2,true,12.0,1.447240695971E12,8.0
2,AssistanceService,true,23.9

3,AlarmService2,true,12.0,1.44724069599E12,6.0
3,AssistanceService,true,12.0

4,MedicalService5,true,11.9,1.447240696006E12,7.0
4,DrugService,true,5.0,1.447240696014E12,16.0
4,AssistanceService,true,16.9

5,MedicalService5,true,11.9,1.447240696041E12,6.0
5,AlarmService2,true,12.0,1.447240696047E12,5.0
5,AssistanceService,true,23.9

6,MedicalService5,true,11.9,1.447240696061E12,5.0
6,DrugService,true,5.0,1.447240696076E12,5.0
6,AssistanceService,true,16.9

7,MedicalService5,true,11.9,1.44724069609E12,6.0
7,AlarmService2,true,12.0,1.447240696096E12,4.0
7,AssistanceService,true,23.9

8,MedicalService5,true,11.9,1.447240696108E12,5.0
8,DrugService,true,5.0,1.447240696113E12,5.0
8,AssistanceService,true,16.9

9,AlarmService2,true,12.0,1.447240696126E12,5.0
9,AssistanceService,true,12.0

10,MedicalService5,true,11.9,1.447240696139E12,4.0
10,AlarmService2,true,12.0,1.447240696143E12,4.0
10,AssistanceService,true,23.9

11,MedicalService5,true,11.9,1.447240696155E12,4.0
11,AlarmService2,true,12.0,1.44724069616E12,4.0
11,AssistanceService,true,23.9

12,MedicalService5,true,11.9,1.447240696181E12,6.0
12,DrugService,true,5.0,1.447240696187E12,5.0
12,AssistanceService,true,16.9

13,MedicalService5,true,11.9,1.447240696199E12,5.0
13,DrugService,true,5.0,1.447240696204E12,4.0
13,AssistanceService,true,16.9

14,MedicalService5,true,11.9,1.447240696216E12,4.0
14,AlarmService2,false
14,AlarmService1,false
14,AssistanceService,false,11.9

15,MedicalService5,true,11.9,1.447240698235E12,5.0
15,DrugService,true,5.0,1.44724069824E12,5.0
15,AssistanceService,true,16.9

16,MedicalService5,true,11.9,1.447240698254E12,5.0
16,AlarmService3,true,2.0,1.447240698259E12,4.0
16,AssistanceService,true,13.9

17,MedicalService5,true,11.9,1.447240698273E12,6.0
17,AlarmService3,true,2.0,1.447240698279E12,5.0
17,AssistanceService,true,13.9

18,MedicalService5,true,11.9,1.447240698294E12,5.0
18,DrugService,true,5.0,1.447240698299E12,10.0
18,AssistanceService,true,16.9

19,AlarmService3,true,2.0,1.447240698319E12,6.0
19,AssistanceService,true,2.0

20,MedicalService5,true,11.9,1.447240698335E12,7.0
20,DrugService,true,5.0,1.447240698342E12,4.0
20,AssistanceService,true,16.9

21,MedicalService5,false
21,MedicalService2,true,14.0,1.447240699356E12,6.0
21,AlarmService3,true,2.0,1.447240699362E12,5.0
21,AssistanceService,true,16.0

22,MedicalService2,true,14.0,1.447240699375E12,4.0
22,DrugService,true,5.0,1.447240699379E12,4.0
22,AssistanceService,true,19.0

23,AlarmService3,true,2.0,1.447240699391E12,5.0
23,AssistanceService,true,2.0

24,MedicalService2,true,14.0,1.447240699405E12,6.0
24,DrugService,true,5.0,1.447240699411E12,5.0
24,AssistanceService,true,19.0

25,MedicalService2,true,14.0,1.447240699424E12,5.0
25,AlarmService3,true,2.0,1.447240699429E12,4.0
25,AssistanceService,true,16.0

26,AlarmService3,true,2.0,1.44724069944E12,10.0
26,AssistanceService,true,2.0

27,MedicalService2,true,14.0,1.447240699458E12,6.0
27,DrugService,true,5.0,1.447240699464E12,5.0
27,AssistanceService,true,19.0

28,AlarmService3,true,2.0,1.447240699476E12,5.0
28,AssistanceService,true,2.0

29,MedicalService2,true,14.0,1.447240699488E12,6.0
29,AlarmService3,true,2.0,1.447240699494E12,4.0
29,AssistanceService,true,16.0

30,AlarmService3,true,2.0,1.447240699505E12,4.0
30,AssistanceService,true,2.0

31,AlarmService3,false
